Entity,Year,Annual CO₂ emissions from cement_x,Annual CO₂ emissions from cement_y,Annual CO₂ emissions from coal,Annual CO₂ emissions from gas,Annual CO₂ emissions from oil,Coal consumption - TWh,Coal production (TWh),Fossil fuels (% equivalent primary energy),Gas consumption - TWh,Gas production (TWh),Oil consumption - TWh,Oil production (TWh),Fossil fuels - % electricity
France,1997,8111454.0,8111454.0,61208876.0,75004984.0,241710270.0,159.0984,50.210213,55.122364,364.46924,27.511616,1101.1138,27.059149,7.81879
France,1998,8686273.0,8686273.0,71224860.0,76788830.0,247829420.0,189.2201,41.566307,57.013916,388.59476,23.760067,1141.1138,24.209646,10.772242
France,1999,8386277.0,8386277.0,66294076.0,80607176.0,248092060.0,169.4491,37.174,56.150986,396.2115,21.583315,1157.1686,22.444927,9.929938
France,2000,8560925.0,8560925.0,65595244.0,84108370.0,239200980.0,164.76129,25.496891,55.343914,415.9635,19.45417,1138.9818,21.568022,9.307872
France,2001,8655330.0,8655330.0,56020004.0,88302760.0,249217920.0,144.1878,16.574024,54.85561,436.684,20.003302,1144.5677,20.827354,8.37265
France,2002,8642742.0,8642742.0,58498412.0,87807610.0,242884780.0,148.6099,11.9895,54.528557,435.94272,19.509073,1112.9808,20.196848,9.395182
France,2003,8555680.0,8555680.0,59119372.0,91503176.0,244742050.0,157.97934,13.174395,55.01045,457.26825,16.844742,1114.9213,17.617327,10.121081
France,2004,9064842.0,9064842.0,58165456.0,93087590.0,244675580.0,150.38844,1.214311,54.94113,466.92523,14.560588,1124.852,17.054247,9.825181
France,2005,9108285.0,9108285.0,62002116.0,94816216.0,241795310.0,156.18452,0.0,55.27814,477.12573,11.757964,1109.2781,14.815956,11.004322
France,2006,9307099.0,9307099.0,59429604.0,92190350.0,236563580.0,144.31758,0.0,54.722057,460.80548,12.970899,1106.1073,13.978561,9.906575
France,2007,9477921.0,9477921.0,61306644.0,89040090.0,227298880.0,149.40895,0.0,54.52616,447.60925,11.545709,1078.2172,12.933574,10.289406
France,2008,8879584.0,8879584.0,56112690.0,91927130.0,223303490.0,140.40898,0.0,53.91832,463.8645,10.025838,1057.4426,12.75754,9.735793
France,2009,7679229.0,7679229.0,45106390.0,90555330.0,219244740.0,125.0283,0.0,54.559826,447.31073,9.535237,1015.3374,11.874815,9.63942
France,2010,7887542.0,7887542.0,49002184.0,95998856.0,215554180.0,133.87088,0.0,53.70638,495.6445,8.062431,980.4591,11.8335285,10.164308
France,2011,8065247.5,8065247.5,42042780.0,87586470.0,208283140.0,113.60685,0.0,52.152115,430.19037,6.662703,959.38947,11.673422,10.399704
France,2012,7501860.0,7501860.0,46708730.0,90407530.0,204385150.0,128.70036,0.0,52.072918,444.44296,5.8381224,927.1686,10.710633,10.028542
France,2013,7299551.0,7299551.0,49448572.0,90990984.0,203403120.0,134.49423,0.0,51.61048,451.43152,3.7420259,915.1279,10.525139,9.300551
France,2014,6974620.0,6974620.0,39449150.0,76263410.0,197148140.0,100.44779,0.0,48.99895,379.08353,0.19681364,885.4536,10.106799,6.315008
France,2015,6606094.0,6606094.0,37940884.0,81212744.0,198791870.0,99.87414,0.0,49.68814,407.51764,0.24743143,885.4328,10.66351,7.81035
France,2016,6639023.0,6639023.0,35852510.0,88856490.0,196002000.0,97.52974,0.0,51.621407,445.29938,0.23564892,879.3369,10.533187,10.128848
Germany,1985,15988628.0,15988628.0,579375700.0,108531720.0,340221920.0,1735.9985,1728.6155,89.509026,581.4914,171.077,1522.7413,52.02863,67.06933
Germany,1986,16330637.0,16330637.0,573762100.0,100550810.0,356828380.0,1640.3766,1669.0493,89.88694,579.8007,140.15149,1604.2207,51.39405,68.52473
Germany,1987,15796493.0,15796493.0,560223940.0,109546664.0,345534720.0,1633.6312,1616.0663,89.119026,628.617,157.3055,1562.0078,47.586575,66.72013
Germany,1988,16056370.0,16056370.0,552861000.0,107637330.0,351260350.0,1614.3953,1603.5989,88.164566,618.8514,146.38425,1562.9131,50.13727,64.66336
Germany,1989,16720373.0,16720373.0,546778750.0,121908610.0,322794750.0,1640.0974,1530.1111,87.83268,633.358,153.2025,1468.3829,48.15944,64.678246
Germany,1990,15297268.0,15297268.0,569116700.0,122282470.0,333267500.0,1529.6908,1454.1819,88.3421,636.8833,150.24625,1537.2932,45.558235,68.36019
Germany,1991,13741151.0,13741151.0,504042600.0,130146120.0,355252030.0,1343.5953,1234.5308,88.5045,669.1928,153.95282,1607.6146,45.04751,69.364944
Germany,1992,14444000.0,14444000.0,454310530.0,129369580.0,357920800.0,1214.498,1135.4911,87.240845,661.6269,156.15968,1621.655,40.081245,66.55301
Germany,1993,14531254.0,14531254.0,430775940.0,136288030.0,364573860.0,1145.7742,1021.6923,87.50437,700.1133,155.40355,1646.8727,38.70279,66.62314
Germany,1994,15340627.0,15340627.0,418184770.0,142149900.0,353768700.0,1111.4517,941.4317,87.410255,712.92725,162.92094,1631.9728,37.162674,66.58094
Germany,1995,15562397.0,15562397.0,406045950.0,152970460.0,351663700.0,1053.9393,919.34607,87.10996,777.37354,168.11719,1631.1295,37.433846,66.270355
Germany,1996,14811078.0,14811078.0,400612400.0,169956340.0,361019420.0,1049.4019,860.47394,87.14867,869.91,182.06174,1658.878,37.744995,65.968666
Germany,1997,15274969.0,15274969.0,386864130.0,162877580.0,353047100.0,1016.81824,824.1913,86.27233,831.03357,178.96684,1648.9271,35.53043,64.6064
Germany,1998,15544564.0,15544564.0,377479580.0,165377810.0,351881630.0,992.51227,756.04755,86.62186,838.65027,174.86966,1650.717,37.433846,66.04158
Germany,1999,15771092.0,15771092.0,360051840.0,165627300.0,340805820.0,955.58167,735.9455,85.60182,836.1908,186.78319,1601.1072,34.895958,63.82289
Germany,2000,15252878.0,15252878.0,373460200.0,166420500.0,330736700.0,992.09576,706.0867,85.04574,829.24585,176.65448,1570.4348,40.601574,63.9652
Germany,2001,13504016.0,13504016.0,376520000.0,173799890.0,338856350.0,994.93604,677.528,85.17234,874.48193,178.33382,1590.9633,41.153755,63.86845
Germany,2002,12822649.0,12822649.0,375785760.0,173609760.0,324412480.0,997.1488,679.4618,84.952446,873.12775,177.86783,1537.7799,43.691452,64.14108
Germany,2003,13507148.0,13507148.0,379523620.0,174859490.0,319711840.0,1013.6199,672.2004,84.90417,883.7197,185.15663,1507.717,45.87152,64.83065
Germany,2004,14068338.0,14068338.0,375977600.0,173344180.0,310181500.0,988.11,679.34467,83.9626,888.2105,171.33516,1490.4901,43.199608,63.083992
Germany,2005,13049804.0,13049804.0,363226300.0,173416260.0,304012300.0,945.3872,657.9307,83.48633,902.8105,165.42674,1460.0576,42.46269,63.07431
Germany,2006,13340261.0,13340261.0,369583000.0,178382620.0,304138340.0,983.3112,620.4535,82.725235,920.0689,163.4221,1457.237,42.860752,61.943825
Germany,2007,14449074.0,14449074.0,379374140.0,174427680.0,269802050.0,1008.28674,632.8359,82.552185,886.36194,149.69736,1319.4586,42.07679,63.56045
Germany,2008,13578516.0,13578516.0,356207600.0,179820740.0,291228450.0,931.8082,582.6158,81.98632,895.0063,136.35068,1399.0693,38.172615,61.590412
Germany,2009,12559007.0,12559007.0,317893380.0,167400430.0,280159000.0,834.2924,539.80273,81.75203,844.30115,127.461685,1339.8384,34.895958,60.70991
Germany,2010,12431492.0,12431492.0,343351500.0,183991180.0,280446530.0,896.1722,533.795,81.47665,880.71246,111.23992,1357.6443,31.088657,60.59499
Germany,2011,13393265.0,13393265.0,344684770.0,168397390.0,269850300.0,910.7911,543.4825,81.73019,808.6072,104.6545,1313.2709,32.357582,61.586777
Germany,2012,13288641.0,13288641.0,349790820.0,168049800.0,270705950.0,936.07416,555.5953,81.14389,811.1005,94.61372,1305.3893,32.44623,60.817024
Germany,2013,12502979.0,12502979.0,356889570.0,170536030.0,282552100.0,963.3986,524.7561,81.359406,849.74335,86.041245,1334.2625,32.715664,60.418617
Germany,2014,12904592.0,12904592.0,344857150.0,152278940.0,273334660.0,925.89496,513.2765,79.8597,738.9503,80.82743,1298.318,30.509819,58.131718
Germany,2015,12625554.0,12625554.0,341027650.0,157466100.0,275835040.0,915.0558,497.90945,78.84808,769.5361,75.24433,1296.5422,30.494177,56.20414
Germany,2016,12662714.0,12662714.0,329449120.0,169475890.0,279118200.0,889.935,460.9722,79.68238,848.8475,69.230415,1323.3187,29.638956,57.326347
Greece,1990,5761694.0,5761694.0,39787136.0,858173.0,35974604.0,93.72659,82.788155,98.17731,1.6064999,1.6450001,186.74254,10.384313,94.82456
Greece,1991,5715767.0,5715767.0,38403524.0,832723.0,37431532.0,90.17141,80.28654,96.85414,1.587,1.7236129,190.55426,10.585168,91.19068
Greece,1992,5861138.0,5861138.0,40495056.0,413329.0,37255020.0,94.088234,81.35301,97.79477,1.4664999,1.6942797,194.52258,8.618577,93.98804
Greece,1993,5875028.0,5875028.0,40163876.0,318099.0,37043284.0,94.04727,83.306854,97.70738,1.0815,1.2047038,198.51204,7.282723,93.82455
Greece,1994,5916409.0,5916409.0,42133524.0,200349.0,37367892.0,94.24909,85.6061,97.448715,0.55324996,0.61435825,203.04323,6.8914194,93.4033
Greece,1995,6356392.0,6356392.0,40427144.0,193883.0,39133524.0,93.93198,87.34246,96.67325,0.51025,0.55382353,211.81287,5.9704175,91.30435
Greece,1996,6374251.0,6374251.0,39230056.0,207611.0,42475536.0,91.37747,83.6104,96.00698,0.57325,0.5987284,219.88054,5.5244865,89.58976
Greece,1997,6407695.0,6407695.0,42628770.0,428030.0,43466476.0,98.41099,89.62311,96.531746,1.98875,0.58335584,222.05852,6.1075516,90.84326
Greece,1998,6383235.0,6383235.0,44556200.0,1645493.0,45109690.0,102.95045,94.50538,96.84358,8.145165,0.520974,232.47917,4.379892,91.70678
Greece,1999,6366364.0,6366364.0,43083836.0,2848433.0,44716436.0,99.02892,93.4389,96.035934,14.603705,0.03252718,227.0115,0.47571656,90.28431
Greece,2000,6536763.0,6536763.0,45851396.0,3982331.0,45632760.0,104.9478,95.617195,96.71527,19.601875,0.5470787,236.24866,3.4124537,92.179825
Greece,2001,6565919.0,6565919.0,47019610.0,3922968.0,46859868.0,108.47605,97.59896,97.70396,19.344769,0.5188297,239.5707,3.5140383,94.40426
Greece,2002,6313267.0,6313267.0,45544276.0,4240238.0,47893896.0,104.36563,99.809814,97.216805,20.80514,0.548477,240.72467,2.3962293,93.290855
Greece,2003,6368129.0,6368129.0,45615896.0,4756901.0,51337948.0,104.92748,95.086876,95.702354,23.520193,0.4007995,252.75017,2.005513,89.71718
Greece,2004,6363901.0,6363901.0,47093908.0,5244634.0,49782868.0,107.55803,99.39928,95.708145,25.854729,0.37162864,247.72807,1.9347754,89.84885
Greece,2005,6791115.0,6791115.0,46604028.0,5384885.0,53967696.0,106.09819,99.29694,95.39942,26.0325,0.23651628,249.09126,1.6930841,89.08565
Greece,2006,6599218.0,6599218.0,42793816.0,6283828.0,55700468.0,97.70742,95.02059,94.550125,30.692999,0.33618015,260.48984,1.1663855,87.089714
Greece,2007,6406631.0,6406631.0,45192548.0,7808080.0,54068920.0,103.01639,97.56522,96.65538,38.867813,0.28519312,263.44052,0.7909171,92.644226
Greece,2008,6053533.0,6053533.0,43285276.0,8109119.5,52724510.0,96.96925,94.54609,95.8661,45.02978,0.18925862,252.5715,0.63621026,90.752655
Greece,2009,4581723.0,4581723.0,42242944.0,6623295.0,50127850.0,98.008194,95.08572,94.00399,37.812714,0.1515518,236.80884,0.7408546,86.47663
Greece,2010,4208597.0,4208597.0,41259856.0,7166043.0,44001640.0,91.50558,85.078094,91.86839,41.439564,0.09090943,214.71916,1.4811335,81.39905
Greece,2011,2430426.0,2430426.0,42079616.0,8810981.0,40500828.0,91.84949,87.28198,93.60132,51.09987,0.0831253,204.57788,1.11085,86.05646
Greece,2012,3099303.0,3099303.0,43256950.0,8094043.5,36298460.0,94.6589,93.55986,91.59838,46.96464,0.08924214,178.33144,1.0621743,83.0913
Greece,2013,3638957.0,3638957.0,37290716.0,7335771.0,32912506.0,81.26121,78.25013,87.56382,41.45214,0.0750634,164.76158,0.79098076,74.52546
Greece,2014,3821925.0,3821925.0,35227170.0,5559040.0,33487122.0,78.09801,74.248245,88.67975,31.60299,0.07033725,163.353,0.73709005,75.453445
Greece,2015,3467281.0,3467281.0,29948850.0,6034755.0,34983656.0,65.440796,66.00332,86.54033,34.126534,0.06088466,170.19884,0.6831989,70.91087
Greece,2016,3772241.0,3772241.0,23593526.0,7912128.0,35574320.0,50.69211,46.20091,86.33704,44.420002,0.13698997,169.91696,2.0183053,72.34398
Hong Kong,2008,544664.0,544664.0,25963104.0,4572672.0,11710144.0,79.721664,0.0,99.9992,29.780863,0.0,173.34848,0.0,100.0
Hong Kong,2009,429016.0,429016.0,27113600.0,5173568.0,8863216.0,83.24778,0.0,99.99901,28.922623,0.0,196.68486,0.0,100.0
Hong Kong,2010,557655.0,557655.0,23588832.0,6477952.0,9438464.0,72.42305,0.0,99.94618,35.943127,0.0,212.63667,0.0,99.89536
Hong Kong,2011,581364.0,581364.0,28062576.0,5268832.0,9236944.0,86.14694,0.0,99.86229,28.62538,0.0,214.10521,0.0,99.897354
Hong Kong,2012,631710.0,631710.0,27626560.0,4884112.0,9599680.0,84.79666,0.0,99.93832,26.359234,0.0,205.13832,0.0,99.896194
Hong Kong,2013,675979.0,675979.0,29447568.0,4755872.0,9427472.0,90.37639,0.0,99.914,24.833277,0.0,209.5656,0.0,99.89747
Hong Kong,2014,725063.0,725063.0,30853364.0,4646326.0,9267002.0,94.726105,0.0,99.92748,23.870398,0.0,198.40915,0.0,99.89934
Hong Kong,2015,736512.0,736512.0,25371010.0,6081715.0,10210686.0,77.90111,0.0,99.915115,30.456371,0.0,217.86047,0.0,99.81511
Hong Kong,2016,702167.0,702167.0,25373200.0,6236128.0,11054288.0,77.89527,0.0,99.89769,31.265652,0.0,225.61047,0.0,99.632744
Hungary,1990,1750724.0,1750724.0,26417064.0,20466598.0,22904294.0,71.6092,57.0943,87.767395,103.65888,49.191605,108.4448,33.80603,51.01969
Hungary,1991,1101696.0,1101696.0,25086488.0,20423496.0,21638074.0,66.68337,55.172295,86.88379,102.789444,49.819332,92.830414,28.85252,53.4713
Hungary,1992,858784.0,858784.0,20644084.0,17763184.0,21781354.0,60.13497,50.173683,86.10847,90.36,49.65913,98.91989,28.260681,55.271465
Hungary,1993,1021768.0,1021768.0,20555288.0,19201720.0,21542220.0,54.169632,43.224224,85.74037,97.23777,50.24519,87.67219,27.913342,57.42935
Hungary,1994,1180858.0,1180858.0,18683496.0,19439122.0,21232258.0,51.38704,41.212894,85.7242,98.196106,48.54288,93.517555,30.813187,57.458233
Hungary,1995,1185840.0,1185840.0,18389328.0,21045526.0,19833936.0,50.546745,41.927776,85.89272,106.70389,48.994602,89.09015,28.582394,58.112873
Hungary,1996,1110503.0,1110503.0,18874846.0,23591482.0,18530072.0,49.91668,44.782875,85.96823,119.06167,46.566574,82.26264,26.395294,58.848675
Hungary,1997,1173869.0,1173869.0,18317740.0,22452804.0,18755658.0,47.68172,46.77155,85.819534,112.91389,43.448063,84.15929,30.728378,59.77401
Hungary,1998,1221699.0,1221699.0,17182500.0,22541398.0,19369324.0,46.271748,42.749775,86.1024,113.69833,38.3545,89.2766,24.90886,61.9086
Hungary,1999,1224440.0,1224440.0,17561258.0,22828416.0,19227808.0,48.17067,39.516582,85.91946,115.19583,33.927357,85.230934,23.425606,62.093575
Hungary,2000,1353058.0,1353058.0,16473463.0,22276600.0,17531360.0,44.99306,38.56221,85.40974,112.30805,32.02782,82.53138,24.973324,59.022453
Hungary,2001,1356593.0,1356593.0,15899623.0,24714922.0,17311294.0,42.749565,35.136055,85.886986,124.56472,32.03067,79.73473,24.546852,60.488747
Hungary,2002,1425783.0,1425783.0,15628517.0,24851040.0,16368912.0,41.246876,34.42073,85.83749,125.72666,30.469728,74.154396,19.42995,60.774548
Hungary,2003,1411835.0,1411835.0,16162075.0,27256616.0,16130985.0,42.21048,35.545143,88.86374,138.23471,29.561483,72.27185,19.778696,66.77409
Hungary,2004,1289299.0,1289299.0,15477004.0,26862060.0,15677274.0,40.02382,27.068296,87.58509,136.21333,30.59389,76.81962,21.620981,61.88075
Hungary,2005,1198940.0,1198940.0,13598124.0,28071284.0,16480579.0,35.593605,20.330936,85.73687,140.65251,30.143688,87.88969,18.928522,56.08391
Hungary,2006,1295854.0,1295854.0,13617368.0,26509112.0,17243736.0,35.72894,20.429245,86.23867,133.24222,30.810673,91.52184,18.030178,58.29847
Hungary,2007,1328096.0,1328096.0,13571612.0,25103392.0,17611396.0,36.334526,20.617804,84.55086,124.49722,25.923925,91.20208,15.454965,58.55856
Hungary,2008,1260648.0,1260648.0,13063759.0,24616784.0,17317226.0,35.293922,19.69616,83.25225,122.822495,25.955097,86.55902,15.901857,57.09645
Hungary,2009,972707.0,972707.0,11189056.0,21363976.0,17242794.0,29.717325,18.096804,80.81731,106.436386,29.577135,84.2257,15.696465,48.98357
Hungary,2010,735351.0,735351.0,11672033.0,22869058.0,16039253.0,31.308727,18.529766,80.809135,114.15417,28.904375,79.04674,13.941304,49.732334
Hungary,2011,563620.0,563620.0,11954771.0,21875074.0,15090790.0,31.54748,19.136536,80.83587,109.13528,27.357323,77.140785,12.44294,48.91727
Hungary,2012,678421.0,678421.0,11455716.0,19571536.0,14406234.0,30.353474,18.683222,79.55321,97.39972,22.86692,72.01762,12.426475,46.764877
Hungary,2013,515881.0,515881.0,10165985.0,18384790.0,13905111.0,26.576935,18.744303,78.89987,90.80139,19.973475,70.43605,12.255373,40.039642
Hungary,2014,565710.0,565710.0,10184955.0,17120190.0,15252667.0,26.271076,18.467916,77.99967,81.19611,18.588984,78.38166,10.978898,35.99864
Hungary,2015,675693.0,675693.0,10517007.0,18229748.0,16595409.0,27.226086,17.657642,79.00212,87.10667,17.705908,83.99389,11.316193,37.1909
Hungary,2016,705228.0,705228.0,9769248.0,19365600.0,16637436.0,25.506508,17.008642,79.182625,93.36222,18.395353,83.43875,12.577218,39.460476
Iceland,2007,63171.996,63171.996,596389.0,16.0,2682598.0,1.2777778,0.0,25.698313,0.0,0.0,10.291719,0.0,0.0
India,1985,14389872.0,14389872.0,253288910.0,7199698.0,116759680.0,857.39703,841.7091,89.521835,43.22828,43.22828,517.6358,351.24927,69.78266
India,1986,16005568.0,16005568.0,273171300.0,10310496.0,121857310.0,921.24005,905.4258,89.99223,60.40024,60.40024,544.25946,367.76385,71.585754
India,1987,16411638.0,16411638.0,291855900.0,12776272.0,127671120.0,1011.6298,992.48425,91.131836,69.577,69.577,561.7667,356.85492,75.730484
India,1988,18228972.0,18228972.0,317171620.0,15205600.0,133615080.0,1085.5574,1055.1355,90.89139,81.50488,81.50488,616.50073,375.48618,74.84855
India,1989,20790914.0,20790914.0,339625440.0,18517738.0,150714020.0,1179.941,1147.4272,90.725296,96.904594,96.904594,667.7726,400.64188,75.264336
India,1990,22347914.0,22347914.0,366513570.0,21097188.0,158166610.0,1276.025,1236.1666,90.66847,115.927345,115.927345,694.05817,397.40875,74.680595
India,1991,24503036.0,24503036.0,393042560.0,23563184.0,166422540.0,1357.8776,1321.8241,90.33736,129.10802,129.10802,706.101,374.25342,75.17905
India,1992,25156198.0,25156198.0,411414460.0,27256496.0,188054800.0,1438.2565,1395.0984,91.147575,144.3469,144.3469,744.1866,339.4332,77.25892
India,1993,26602354.0,26602354.0,433121250.0,26996352.0,186878660.0,1489.6254,1441.3691,91.288704,146.67085,146.67085,752.0428,324.18625,78.655075
India,1994,28540080.0,28540080.0,455719740.0,28996896.0,198955200.0,1537.2871,1466.0951,90.82382,158.56918,158.56918,808.2667,376.55612,77.90302
India,1995,31103788.0,31103788.0,471722560.0,39050736.0,216281280.0,1631.6134,1547.9033,91.58405,180.77829,180.77829,901.3517,426.20462,80.195
India,1996,34079364.0,34079364.0,504498240.0,39746908.0,243160340.0,1678.4825,1658.9543,92.43679,197.31721,197.31721,972.76135,404.724,82.15287
India,1997,37418160.0,37418160.0,527722100.0,46023504.0,244201940.0,1755.3625,1713.9054,92.55029,214.52634,214.52634,1039.8557,413.85355,82.466606
India,1998,39026470.0,39026470.0,524125300.0,47595360.0,262892000.0,1813.659,1703.4462,91.6828,235.42874,235.42874,1113.5074,403.50284,80.71954
India,1999,44592480.0,44592480.0,560527600.0,42315536.0,300976030.0,1796.674,1666.2043,91.857925,241.23369,241.23369,1222.579,402.5608,82.07486
India,2000,45957012.0,45957012.0,572876000.0,43872736.0,312847200.0,1911.1661,1771.1918,92.42369,253.62692,253.62692,1281.2372,397.32733,83.191864
India,2001,46739660.0,46739660.0,582082700.0,43568932.0,316721400.0,1926.9531,1793.7571,92.58519,254.27748,254.27748,1285.0222,397.4785,83.77723
India,2002,49111236.0,49111236.0,598597300.0,47133696.0,325220060.0,2012.7899,1873.2714,92.86599,265.54413,265.54413,1311.6343,409.86447,84.8878
India,2003,50880076.0,50880076.0,625889900.0,49987950.0,330614800.0,2107.9834,1954.7339,93.11504,284.26898,284.26898,1336.1466,411.56244,85.46221
India,2004,55544668.0,55544668.0,669967700.0,49584750.0,348234200.0,2243.5286,2110.9717,91.18719,306.69138,281.37762,1414.2178,422.57605,81.318016
India,2005,59686570.0,59686570.0,721468700.0,50438624.0,352376480.0,2456.1133,2207.1597,92.04762,343.25635,285.12137,1438.144,406.17773,82.229034
India,2006,64905404.0,64905404.0,773564350.0,82579624.0,369693920.0,2549.8647,2303.6853,91.30108,358.77188,281.8681,1519.2104,419.20334,80.49649
India,2007,68333260.0,68333260.0,842477060.0,87956130.0,391897200.0,2790.2725,2446.7546,91.225044,388.1026,289.6451,1622.9005,423.80887,79.95881
India,2008,73244730.0,73244730.0,910795260.0,90276580.0,413233280.0,3020.762,2647.5125,92.00569,399.87665,293.9186,1704.7189,439.5326,81.39327
India,2009,81267960.0,81267960.0,983946900.0,112463100.0,432659600.0,3268.2656,2857.7708,92.75557,491.08084,361.4994,1793.4767,441.89346,82.8182
India,2010,86029240.0,86029240.0,1015983040.0,134121150.0,439499650.0,3348.546,2937.1091,92.406075,589.6162,474.29187,1832.5693,479.662,82.325836
India,2011,91314500.0,91314500.0,1074385000.0,136260240.0,460104480.0,3478.864,2915.2168,91.12993,602.85876,429.33392,1920.2164,498.74335,80.09284
India,2012,100237160.0,100237160.0,1206451800.0,125604800.0,489813800.0,3787.818,2966.2104,91.914505,556.9909,372.67822,2036.4174,494.85077,81.82976
India,2013,107819840.0,107819840.0,1276383400.0,110689224.0,496940160.0,4009.7288,2974.1167,91.33185,490.193,310.6313,2051.2622,490.85788,80.69956
India,2014,115824900.0,115824900.0,1407057000.0,109467496.0,512464770.0,4401.073,3133.7236,91.341,485.01566,293.5522,2107.8127,484.2957,81.24495
India,2015,117507910.0,117507910.0,1449586600.0,106870630.0,556116900.0,4490.47,3268.103,91.46809,478.0684,281.4278,2277.9543,478.84055,81.732086
India,2016,123281310.0,123281310.0,1499401100.0,113622460.0,614596900.0,4587.692,3301.831,91.72756,507.90982,265.82315,2498.029,472.0089,82.442535
India,2017,121047240.0,121047240.0,1551256000.0,118922010.0,632558460.0,4737.1567,3329.7527,91.283035,535.9986,276.93323,2571.897,470.28488,81.492256
